merchant_id,merchant_category_id,subsector_description,latitude,longitude
M_ID_fdeb6f52b1,705,groceries,41.667,-73.971
M_ID_fded48dac2,87,consumer electronics,43.19,-71.52
M_ID_fdee9b25c7,367,carpentry,41.762,-72.714
M_ID_fdefea6bfc,80,restaurant/dining,41.646,-73.878
M_ID_fdf090994b,401,luxury goods,40.468,-80.003
M_ID_fdf1e8d7c4,560,gas,42.694,-73.805
M_ID_fdf2856c00,416,internet,42.668,-73.749
M_ID_fdf60bbd85,884,consumer electronics,41.757,-72.691
M_ID_fdf68a0c24,518,consumer electronics,40.423,-80.002
M_ID_fdf6cbccdb,171,gas,43.156,-71.552
M_ID_fdf7941dca,580,internet,43.189,-71.554
M_ID_fdf82cb993,544,retail apparel,41.656,-73.955
M_ID_fdfbddb235,108,gas,40.535,-76.233
M_ID_fdfc56ec1b,457,luxury goods,42.697,-73.776
M_ID_fdfc684ccb,623,financial services,42.627,-73.729
M_ID_fdfc9b211e,705,groceries,42.24,-71.784
M_ID_fdff7b6cf4,198,insurance,42.622,-73.798
M_ID_fe0349a63b,414,retail apparel,41.699,-73.894
M_ID_fe0415d520,705,groceries,41.76,-72.721
M_ID_fe05618d8c,210,automobiles,39.856,-80.287
M_ID_fe0565b2d9,884,consumer electronics,43.205,-71.507
M_ID_fe062a366c,360,gas,40.448,-80.035
M_ID_fe073c6014,792,real estate services,41.722,-72.724
M_ID_fe07463f64,108,gas,41.746,-72.702
M_ID_fe078e2b0e,278,restaurant/dining,42.216,-71.825
M_ID_fe0853c81c,705,groceries,41.787,-72.715
M_ID_fe090ddd0e,401,luxury goods,40.447,-80.028
M_ID_fe095fa88b,683,gas,41.662,-73.885
M_ID_fe09e9affe,560,gas,43.198,-71.543
M_ID_fe0a6d1d17,661,internet,42.644,-73.767
M_ID_fe0a9aaf0d,315,financial services,41.734,-72.646
M_ID_fe0b4ee613,661,internet,41.659,-73.912
M_ID_fe0cc3fb2d,130,luxury goods,42.28,-71.759
M_ID_fe0d18e0fa,529,health care services,41.68,-73.886
M_ID_fe0dfcf938,307,entertainment,41.783,-72.712
M_ID_fe0e9568d2,383,news & journalism,42.271,-71.777
M_ID_fe0ff6e3a3,561,gym,40.48,-79.958
M_ID_fe10c365db,360,gas,42.268,-71.801
M_ID_fe11618acb,506,advertising services,42.607,-73.81
M_ID_fe11c111fa,179,internet,40.466,-79.986
M_ID_fe13257cd0,437,liquor,42.208,-71.819
M_ID_fe13e5fd77,87,consumer electronics,41.706,-73.971
M_ID_fe14259d04,363,hotel,41.792,-72.648
M_ID_fe1482d3d3,580,internet,41.788,-72.692
M_ID_fe15fc0513,518,consumer electronics,42.649,-73.733
M_ID_fe17610f9e,544,retail apparel,40.391,-79.966
M_ID_fe18ad41c8,705,groceries,42.394,-74.895
M_ID_fe19126adf,87,consumer electronics,42.233,-71.817
M_ID_fe19712b25,884,consumer electronics,41.74,-73.891
M_ID_fe19c5c1b8,87,consumer electronics,42.662,-73.758
M_ID_fe1b049a17,87,consumer electronics,40.406,-80.039
M_ID_fe1c031f3e,130,luxury goods,43.833,-71.407
M_ID_fe1e77cb44,667,beauty & personal care,41.747,-72.673
M_ID_fe1ed24a10,171,gas,42.6,-73.806
M_ID_fe1edabd16,705,groceries,42.642,-73.807
M_ID_fe1ef0cba5,506,carpentry,42.694,-73.723
M_ID_fe20bd0223,307,entertainment,41.751,-72.69
M_ID_fe212afe72,683,gas,40.424,-79.99
M_ID_fe22b82e78,299,luxury goods,42.664,-73.751
M_ID_fe247a17eb,373,hotel,41.365,-76.135
M_ID_fe24b6e2b1,179,internet,43.195,-71.541
M_ID_fe25b431e9,529,health care services,41.786,-72.656
M_ID_fe26baf390,333,insurance,41.69,-73.93
M_ID_fe27f368dd,333,insurance,41.738,-72.656
M_ID_fe28d5f2a6,367,carpentry,42.689,-73.772
M_ID_fe2995db24,373,hotel,41.744,-72.632
M_ID_fe299bc716,840,health care services,41.724,-72.645
M_ID_fe29b8856f,298,insurance,41.723,-73.956
M_ID_fe2ac9c0a4,560,gas,41.696,-73.904
M_ID_fe2ae57d35,518,consumer electronics,43.226,-71.536
M_ID_fe2b1a72de,171,gas,43.215,-71.523
M_ID_fe2be8ea32,248,internet,42.232,-71.827
M_ID_fe2c0b343c,834,consumer electronics,43.218,-71.518
M_ID_fe2d17b05f,434,flights,41.799,-72.69
M_ID_fe2e064952,705,groceries,41.668,-73.955
M_ID_fe308cf4e3,842,restaurant/dining,41.688,-73.911
M_ID_fe316a06a0,307,entertainment,42.236,-71.841
M_ID_fe33bb349f,195,gas,42.665,-73.791
M_ID_fe33c7bafc,80,restaurant/dining,42.6,-73.778
M_ID_fe38e70252,68,consumer electronics,39.844,-75.122
M_ID_fe3a1029e2,422,consumer electronics,41.729,-73.93
M_ID_fe3a14fdf1,68,consumer electronics,41.791,-72.71
M_ID_fe3b45ba35,511,gym,41.8,-72.715
M_ID_fe3b884a3b,560,gas,42.671,-73.738
M_ID_fe3b89ea09,560,gas,41.78,-72.668
M_ID_fe3c21b4a9,705,groceries,42.264,-71.836
M_ID_fe3c7e566e,34,pharmaceuticals,42.609,-73.773
M_ID_fe3deb01d7,434,flights,41.752,-72.72
M_ID_fe3fb26632,278,restaurant/dining,40.394,-79.981
M_ID_fe417ea9b3,705,groceries,40.398,-80.01
M_ID_fe42c6850e,416,internet,43.234,-71.513
M_ID_fe43ffc1c8,360,gas,42.243,-71.806
M_ID_fe446bc627,33,retail apparel,42.212,-71.765
M_ID_fe4556a0bd,333,insurance,42.684,-73.775
M_ID_fe472e11ac,278,restaurant/dining,40.166,-76.247
M_ID_fe4751f722,670,flights,43.25,-71.529
M_ID_fe47ae84ce,531,consumer electronics,41.775,-72.638
M_ID_fe499bcb55,63,consumer electronics,41.759,-72.632
M_ID_fe4a05d9b0,119,insurance,44.297,-70.056
M_ID_fe4aba36e1,631,tobacco,41.695,-73.883
M_ID_fe4b605ecb,705,groceries,42.672,-73.767
M_ID_fe4bdf29e0,884,consumer electronics,42.674,-73.726
M_ID_fe4c4e33b8,560,gas,43.186,-71.553
M_ID_fe4cb125d9,367,carpentry,41.805,-72.654
M_ID_fe4f0fdddf,278,restaurant/dining,40.466,-80.014
M_ID_fe4f44fd6e,705,groceries,41.745,-72.687
M_ID_fe4f6fba1b,195,gas,41.672,-73.953
M_ID_fe4f967918,222,beauty & personal care,42.267,-71.848
M_ID_fe50ce79d1,560,gas,40.437,-79.979
M_ID_fe51186928,443,retail apparel,40.404,-80.005
M_ID_fe53c0bc97,683,gas,43.156,-71.565
M_ID_fe549132f9,80,restaurant/dining,41.776,-72.635
M_ID_fe56cdaaad,705,groceries,42.216,-71.845
M_ID_fe56d993bf,2,health care services,40.426,-79.958
M_ID_fe58ac03d3,705,groceries,41.69,-73.908
M_ID_fe58b12cf0,289,consumer electronics,41.715,-72.727
M_ID_fe59cb0831,667,beauty & personal care,39.565,-77.432
M_ID_fe5b60ea08,179,internet,42.212,-71.764
M_ID_fe5c1b13b8,68,consumer electronics,40.428,-80.045
M_ID_fe5d84e0c1,412,hotel,42.695,-73.785
M_ID_fe5d8573e7,422,consumer electronics,42.3,-71.847
M_ID_fe5dd58c6e,755,internet,41.796,-72.725
M_ID_fe5ed9a8f7,130,luxury goods,41.747,-72.641
M_ID_fe5ef52fb2,683,gas,41.694,-73.962
M_ID_fe5f0553a4,422,consumer electronics,47.132,-68.446
M_ID_fe5fbedab6,68,consumer electronics,41.659,-73.88
M_ID_fe60c0e210,705,gas,42.674,-73.72
M_ID_fe61de0d93,457,luxury goods,42.265,-71.851
M_ID_fe62e575b3,299,luxury goods,40.39,-79.972
M_ID_fe6346279b,437,liquor,41.696,-73.936
M_ID_fe63db5871,369,consumer electronics,41.716,-72.662
M_ID_fe65dee637,68,consumer electronics,43.195,-71.504
M_ID_fe66333434,130,luxury goods,42.229,-71.761
M_ID_fe67efbae6,198,insurance,40.444,-79.958
M_ID_fe68d9b04b,367,carpentry,42.234,-71.838
M_ID_fe6929fb38,307,entertainment,42.291,-71.795
M_ID_fe69bef512,307,entertainment,41.734,-72.704
M_ID_fe69dce4fe,179,internet,41.71,-73.929
M_ID_fe6a7fd642,273,health care services,41.803,-72.657
M_ID_fe6ab394f0,661,internet,43.189,-71.539
M_ID_fe6acff500,278,restaurant/dining,40.437,-79.989
M_ID_fe6addb72e,278,restaurant/dining,42.655,-73.778
M_ID_fe6afc4df7,198,insurance,42.685,-73.744
M_ID_fe6d585993,299,luxury goods,42.273,-71.816
M_ID_fe6d895521,518,consumer electronics,43.2,-71.575
M_ID_fe71dd632b,307,entertainment,42.677,-73.721
M_ID_fe7290bf6f,80,restaurant/dining,41.734,-72.721
M_ID_fe749a3c97,198,insurance,41.684,-73.923
M_ID_fe74e7bbb6,298,insurance,42.265,-71.806
M_ID_fe757e4f2a,367,carpentry,42.298,-71.833
M_ID_fe75d25b52,683,gas,42.678,-73.746
M_ID_fe7928493e,278,restaurant/dining,40.401,-80.037
M_ID_fe79aba966,705,groceries,38.552,-76.973
M_ID_fe7a5acba7,278,restaurant/dining,42.149,-78.688
M_ID_fe7d688756,299,luxury goods,42.67,-73.798
M_ID_fe7e03d794,695,gas,43.183,-71.593
M_ID_fe7e0a9e98,309,beauty & personal care,42.62,-73.783
M_ID_fe7e9a1a25,195,gas,43.19,-71.511
M_ID_fe7eadf991,171,gas,41.673,-73.882
M_ID_fe7f006058,307,entertainment,43.174,-71.585
M_ID_fe7fce89ea,80,restaurant/dining,41.721,-73.903
M_ID_fe7feda540,443,beauty & personal care,41.652,-73.973
M_ID_fe810280ad,45,hotel,41.743,-72.709
M_ID_fe81bbdc9e,779,consumer electronics,42.677,-73.773
M_ID_fe82208a26,605,news & journalism,42.662,-73.736
M_ID_fe84564510,222,beauty & personal care,40.412,-80.047
M_ID_fe8747584e,367,carpentry,41.646,-73.949
M_ID_fe87e0ec9a,278,restaurant/dining,42.607,-73.735
M_ID_fe88d4001d,422,consumer electronics,41.652,-73.92
M_ID_fe8b3ebf7c,544,retail apparel,43.183,-71.555
M_ID_fe8b79b055,560,gas,42.259,-71.807
M_ID_fe8c865683,68,consumer electronics,41.692,-73.954
M_ID_fe8e640ffe,373,hotel,41.74,-72.705
M_ID_fe9155853b,692,beauty & personal care,42.607,-73.722
M_ID_fe91d098fb,195,gas,42.629,-73.718
M_ID_fe9340469c,307,entertainment,40.414,-79.997
M_ID_fe9474b395,507,phone bill,42.246,-71.818
M_ID_fe95af4a31,683,gas,41.718,-72.651
M_ID_fe95e3a469,705,groceries,41.735,-73.918
M_ID_fe968fae20,68,consumer electronics,41.951,-78.095
M_ID_fe96ee33e2,299,luxury goods,40.408,-79.954
M_ID_fe974b6edd,506,advertising services,43.177,-71.506
M_ID_fe976a1465,840,health care services,43.231,-71.543
M_ID_fe97a3218f,278,restaurant/dining,42.667,-73.79
M_ID_fe97e64c47,307,entertainment,41.736,-73.912
M_ID_fe989606d2,80,restaurant/dining,41.648,-73.944
M_ID_fe9bdb67f9,68,consumer electronics,42.306,-71.827
M_ID_fe9e3eb64a,278,restaurant/dining,43.187,-71.52
M_ID_fe9f81716d,842,restaurant/dining,41.725,-73.926
M_ID_fea0617ba2,560,gas,43.156,-71.565
M_ID_fea0d9b2ac,560,gas,43.19,-71.555
M_ID_fea16b763b,462,misc entertainment,40.444,-79.992
M_ID_fea2fea1ec,248,internet,42.237,-71.764
M_ID_fea33688bb,683,gas,40.394,-80.047
M_ID_fea3395dd0,580,internet,42.254,-71.784
M_ID_fea38c640b,497,consumer electronics,40.396,-80.003
M_ID_fea408c3dd,683,gas,41.73,-73.901
M_ID_fea4b004d3,307,entertainment,42.645,-73.752
M_ID_fea7198cb0,80,restaurant/dining,43.229,-71.579
M_ID_fea812cb5e,45,hotel,41.715,-73.94
M_ID_fea82df6ea,705,groceries,42.616,-73.751
M_ID_fea8ee72ac,755,internet,42.615,-73.734
M_ID_fea985ace9,278,restaurant/dining,40.441,-79.985
M_ID_feaa57ce0e,360,gas,41.769,-72.637
M_ID_feab7b2781,593,retail apparel,41.419,-80.262
M_ID_feabab61c6,80,gas,42.63,-73.8
M_ID_fead5a70ab,171,gas,43.207,-71.562
M_ID_fead67b57d,298,insurance,42.671,-73.748
M_ID_feaeb7d436,818,semiconductors,42.258,-71.815
M_ID_feaf094097,111,real estate investments,41.782,-72.651
M_ID_feaf1a1a78,560,gas,42.649,-73.731
M_ID_feafd2dd7b,367,carpentry,42.599,-73.789
M_ID_feb1b53221,457,luxury goods,42.654,-73.785
M_ID_feb3f57b3e,80,restaurant/dining,40.398,-79.991
M_ID_feb40464d4,357,consumer electronics,42.653,-73.729
M_ID_feb50803eb,884,consumer electronics,41.809,-72.672
M_ID_feb58d3e05,63,consumer electronics,42.258,-71.841
M_ID_feb6034481,401,luxury goods,40.444,-80.031
M_ID_feb63e7beb,45,hotel,42.686,-73.754
M_ID_feb6fab41b,343,internet,40.446,-79.979
M_ID_feb8f71bd3,560,gas,43.25,-71.526
M_ID_febb3d542d,171,gas,42.243,-71.758
M_ID_febb8062d2,560,gas,41.756,-72.719
M_ID_febd370663,130,luxury goods,40.461,-79.994
M_ID_febd95182f,683,gas,41.769,-72.707
M_ID_febf5a5f19,34,pharmaceuticals,40.778,-74.251
M_ID_fec0a0f7d6,195,gas,42.634,-73.736
M_ID_fec0b2f1f9,45,hotel,40.404,-80.043
M_ID_fec12b941f,278,restaurant/dining,43.16,-71.516
M_ID_fec1b96d64,278,restaurant/dining,42.674,-73.738
M_ID_fec1d4be38,774,retail apparel,42.219,-71.792
M_ID_fec3117c40,307,entertainment,43.201,-71.523
M_ID_fec31e0f0b,357,consumer electronics,40.428,-80.004
M_ID_fec3e65a63,818,semiconductors,41.704,-73.892
M_ID_fec45f78f4,518,consumer electronics,41.662,-73.901
M_ID_fec4b8c4ca,842,restaurant/dining,40.412,-79.981
M_ID_fec4be9d2b,195,gas,41.755,-72.659
M_ID_fec4e9b8c9,891,retail apparel,40.418,-80.028
M_ID_fec4f729c9,661,internet,41.806,-72.655
M_ID_fec6aeef7e,108,gas,41.806,-72.642
M_ID_fecb5bb5ee,793,pharmaceuticals,41.66,-73.896
M_ID_fecb6d34ac,198,insurance,41.762,-72.656
M_ID_fecbc77579,130,luxury goods,42.275,-71.792
M_ID_feccca2014,367,carpentry,42.239,-71.778
M_ID_feccd73a90,333,insurance,41.717,-72.692
M_ID_fecd39cb06,171,gas,42.646,-73.81
M_ID_fecd80201a,343,internet,41.744,-73.92
M_ID_fecdd4e4a0,278,restaurant/dining,42.289,-71.826
M_ID_fece5d7e49,130,luxury goods,41.775,-72.708
M_ID_fed130410d,108,gas,42.261,-71.819
M_ID_fed1b4db3c,457,luxury goods,42.665,-73.737
M_ID_fed2f0f312,422,consumer electronics,41.759,-72.668
M_ID_fed39e2e79,171,gas,41.682,-73.937
M_ID_fed4306ae7,198,insurance,41.705,-73.905
M_ID_fed4db1d1f,419,biotechnology,42.223,-71.815
M_ID_fed5173fc7,198,insurance,41.795,-72.726
M_ID_fed550e02c,307,entertainment,40.519,-75.326
M_ID_fed68ab484,278,restaurant/dining,41.808,-72.658
M_ID_fed7625626,2,health care services,43.231,-71.52
M_ID_fed79a9604,427,consumer electronics,42.689,-73.781
M_ID_fed849b397,422,consumer electronics,42.236,-71.77
M_ID_fed9450322,273,health care services,40.396,-80.021
M_ID_fedd3d4e55,248,internet,41.808,-72.658
M_ID_fedd8a1f59,705,groceries,43.172,-71.515
M_ID_fedf98e2dc,661,internet,41.75,-72.713
M_ID_fedff45f6f,560,gas,41.713,-73.932
M_ID_fee12cc3d3,360,gas,42.258,-71.816
M_ID_fee1806b80,661,internet,42.268,-71.839
M_ID_fee2b890b5,319,consumer electronics,42.215,-71.83
M_ID_fee2ef4972,178,retail apparel,40.461,-80.012
M_ID_fee389ab7a,278,restaurant/dining,41.727,-72.714
M_ID_fee3ab0cda,87,consumer electronics,41.686,-73.93
M_ID_fee65e799c,33,retail apparel,40.414,-80.003
M_ID_fee68f1ee8,528,tobacco,41.662,-73.877
M_ID_fee7ad013c,333,insurance,41.731,-73.915
M_ID_fee9ac7099,705,groceries,40.468,-80.036
M_ID_feea32ea85,367,carpentry,41.726,-73.904
M_ID_feea9e943a,87,consumer electronics,40.467,-80.008
M_ID_feeb16bd85,457,luxury goods,40.484,-79.952
M_ID_feec189b92,130,luxury goods,43.239,-71.531
M_ID_feec4601b1,560,gas,40.444,-79.954
M_ID_feec6d2fe6,360,gas,43.215,-71.566
M_ID_feed2952ea,451,gym,41.809,-72.645
M_ID_feed827f48,130,luxury goods,41.726,-72.702
M_ID_feef9449f1,45,hotel,42.656,-73.774
M_ID_fef00a4524,307,entertainment,40.432,-80.003
M_ID_fef05a4893,198,insurance,42.618,-73.734
M_ID_fef05ed727,683,gas,42.262,-71.765
M_ID_fef1d2744b,454,magic cards,43.234,-71.591
M_ID_fef326091e,414,retail apparel,41.745,-72.668
M_ID_fef5e6837b,705,groceries,41.732,-72.699
M_ID_fef656cad7,307,entertainment,40.716,-76.624
M_ID_fef79598d0,884,consumer electronics,43.195,-71.504
M_ID_fef8aa95ef,422,consumer electronics,41.711,-73.935
M_ID_fef9ba9f02,605,news & journalism,42.603,-73.751
M_ID_fefa3d2ea1,796,insurance,41.687,-73.94
M_ID_fefb653765,108,gas,43.235,-71.558
M_ID_fefc0888a3,661,internet,40.406,-80.003
M_ID_fefdf17c8e,367,carpentry,41.7,-73.935
M_ID_feffc714c0,795,retail apparel,41.716,-73.952
M_ID_ff0068712b,222,beauty & personal care,43.243,-71.543
M_ID_ff01f12547,434,flights,42.621,-73.719
M_ID_ff0212eab5,307,entertainment,41.781,-72.651
M_ID_ff02519540,108,gas,41.736,-72.697
M_ID_ff02949f1d,457,luxury goods,42.233,-71.804
M_ID_ff02dcce04,309,beauty & personal care,40.419,-79.999
M_ID_ff04618b05,631,tobacco,44.511,-70.652
M_ID_ff05221a07,367,carpentry,41.763,-72.705
M_ID_ff07285494,369,consumer electronics,40.463,-79.994
M_ID_ff07a9a03e,307,entertainment,45.359,-68.385
M_ID_ff07f77d65,705,gas,41.719,-72.719
M_ID_ff0870e919,683,gas,42.289,-71.847
M_ID_ff08de855e,307,entertainment,40.142,-77.99
M_ID_ff0ba67975,560,gas,40.431,-79.957
M_ID_ff0d0cc9a8,171,gas,40.44,-80.029
M_ID_ff0f830807,248,internet,40.478,-80.045
M_ID_ff104eddf6,705,groceries,42.272,-71.787
M_ID_ff10605e68,307,entertainment,41.65,-73.971
M_ID_ff126716f4,307,entertainment,40.412,-79.987
M_ID_ff12a76784,248,internet,42.211,-71.841
M_ID_ff1628729e,417,consumer electronics,41.712,-73.896
M_ID_ff176cae24,119,insurance,40.456,-79.963
M_ID_ff17fb3ba6,813,gas,42.634,-73.75
M_ID_ff1808b8aa,171,gas,43.16,-71.532
M_ID_ff1a628831,198,insurance,40.47,-80.035
M_ID_ff1d34a5fa,683,gas,42.281,-71.764
M_ID_ff1d7c0b79,195,gas,42.286,-71.811
M_ID_ff1dce697a,195,gas,42.23,-71.759
M_ID_ff1e726c73,416,internet,41.655,-73.958
M_ID_ff2015f7ed,560,gas,42.212,-71.789
M_ID_ff2104900a,560,gas,41.728,-73.939
M_ID_ff2167989e,414,gas,40.433,-79.977
M_ID_ff2230f325,840,health care services,41.743,-73.937
M_ID_ff2261df3e,422,consumer electronics,44.117,-70.873
M_ID_ff246e96a3,367,carpentry,41.705,-73.881
M_ID_ff24806934,119,insurance,42.618,-73.775
M_ID_ff2533b422,126,consumer electronics,41.763,-72.629
M_ID_ff264c03c6,198,insurance,40.446,-80.049
M_ID_ff27072188,130,luxury goods,43.17,-71.52
M_ID_ff28842a20,108,gas,43.162,-71.562
M_ID_ff28e94814,705,groceries,42.255,-71.822
M_ID_ff293acb85,884,consumer electronics,41.684,-73.878
M_ID_ff2d23c209,87,consumer electronics,41.792,-72.693
M_ID_ff2dc5f6fb,367,carpentry,40.409,-79.999
M_ID_ff2f4d11a5,705,groceries,42.282,-71.852
M_ID_ff30d1acaa,130,luxury goods,42.305,-71.773
M_ID_ff320ce139,367,carpentry,42.639,-73.731
M_ID_ff32254f62,580,internet,43.761,-75.471
M_ID_ff327d369e,661,internet,40.396,-80.011
M_ID_ff338151f4,343,internet,41.693,-73.88
M_ID_ff3473da0b,360,gas,42.669,-73.746
M_ID_ff38289a9b,179,internet,42.242,-71.788
M_ID_ff39fa9135,307,entertainment,41.683,-73.93
M_ID_ff3a632840,755,internet,41.929,-80.392
M_ID_ff3aa9395c,248,internet,42.65,-73.759
M_ID_ff3bcb28d0,178,retail apparel,42.606,-73.761
M_ID_ff3d84e955,222,beauty & personal care,43.19,-71.584
M_ID_ff3ecb2f3b,419,biotechnology,43.189,-71.528
M_ID_ff40156c33,690,real estate investments,43.171,-71.522
M_ID_ff419a81de,703,retail apparel,40.408,-79.952
M_ID_ff41dc3e35,119,insurance,40.472,-80.02
M_ID_ff421bd709,195,gas,42.283,-71.803
M_ID_ff42f19aa8,705,restaurant/dining,41.705,-73.897
M_ID_ff431b5b47,842,restaurant/dining,44.883,-69.055
M_ID_ff43398952,19,real estate investments,42.628,-73.731
M_ID_ff45e0bc59,416,internet,41.755,-72.72
M_ID_ff47fe5816,705,groceries,43.21,-71.514
M_ID_ff48be8289,422,consumer electronics,41.784,-72.667
M_ID_ff49b99ac0,171,gas,40.441,-80.04
M_ID_ff49fd3568,307,entertainment,42.294,-71.776
M_ID_ff4a3bed35,36,gym,42.627,-73.764
M_ID_ff4a619736,178,retail apparel,41.721,-73.898
M_ID_ff4aa30282,198,insurance,42.678,-73.782
M_ID_ff4ba02fc0,511,health care services,41.803,-72.648
M_ID_ff4c584654,309,beauty & personal care,41.788,-72.696
M_ID_ff4dfc0435,248,internet,43.197,-71.509
M_ID_ff4e26cb66,755,internet,42.236,-71.781
M_ID_ff4eabb81f,80,restaurant/dining,41.668,-73.884
M_ID_ff4f554059,793,pharmaceuticals,40.467,-80.026
M_ID_ff4f9d1939,299,luxury goods,41.684,-73.948
M_ID_ff508a3f84,222,beauty & personal care,42.655,-73.799
M_ID_ff5323b082,307,entertainment,42.294,-71.828
M_ID_ff53680dc8,813,restaurant/dining,42.647,-73.764
M_ID_ff54033836,198,insurance,41.651,-73.912
M_ID_ff541ef7a3,419,biotechnology,41.75,-72.695
M_ID_ff54c42ad8,818,semiconductors,41.781,-72.679
M_ID_ff54f3ca05,307,entertainment,40.387,-80.004
M_ID_ff550a23b8,527,real estate investments,42.694,-73.745
M_ID_ff55212890,309,beauty & personal care,43.205,-71.558
M_ID_ff5607b4f4,278,restaurant/dining,41.692,-73.955
M_ID_ff56c57648,68,consumer electronics,43.171,-71.571
M_ID_ff584a8a08,307,entertainment,44.114,-75.549
M_ID_ff591059e4,278,restaurant/dining,40.407,-79.974
M_ID_ff59bab977,683,gas,40.429,-80.029
M_ID_ff5a7407ba,401,luxury goods,42.066,-71.75
M_ID_ff5c2aef44,367,carpentry,42.213,-71.813
M_ID_ff5c6e41fe,198,insurance,43.173,-71.545
M_ID_ff5dd6401c,307,entertainment,42.215,-71.823
M_ID_ff5e22daa9,198,insurance,42.276,-71.817
M_ID_ff5f806efa,401,luxury goods,42.253,-71.828
M_ID_ff5f95a93d,560,gas,40.46,-80.021
M_ID_ff6055573f,792,real estate services,41.726,-73.929
M_ID_ff60947d6c,19,real estate investments,40.454,-79.999
M_ID_ff6193e451,195,gas,41.707,-73.963
M_ID_ff6276e354,416,internet,43.654,-73.995
M_ID_ff654d11f0,457,luxury goods,43.207,-71.561
M_ID_ff662de74e,367,carpentry,43.203,-71.499
M_ID_ff667e5293,198,insurance,43.245,-71.577
M_ID_ff692b27ca,813,retail apparel,42.279,-71.761
M_ID_ff6c479f81,795,health care services,41.655,-73.974
M_ID_ff6d8f17c7,834,consumer electronics,42.625,-73.72
M_ID_ff6f36e2e5,774,retail apparel,41.766,-72.713
M_ID_ff6fb42ebc,278,gas,41.679,-73.881
M_ID_ff6fbf317d,80,restaurant/dining,41.808,-72.687
M_ID_ff709b148f,367,carpentry,40.421,-79.96
M_ID_ff71705ae3,278,restaurant/dining,41.707,-73.93
M_ID_ff72d89f56,457,luxury goods,41.697,-73.894
M_ID_ff759c0850,607,retail apparel,43.228,-71.546
M_ID_ff791a833d,171,gas,41.808,-72.644
M_ID_ff7c0a336c,401,luxury goods,42.695,-73.717
M_ID_ff7c67f97e,796,insurance,42.629,-73.793
M_ID_ff7d50b7aa,333,insurance,42.25,-71.839
M_ID_ff7e8f5cd7,401,luxury goods,41.275,-77.805
M_ID_ff7ed7cd06,705,groceries,41.647,-73.957
M_ID_ff7f806d3f,298,insurance,42.224,-71.839
M_ID_ff8127b616,68,consumer electronics,43.198,-71.563
M_ID_ff821c26de,80,restaurant/dining,41.719,-73.932
M_ID_ff826e3dbc,560,gas,42.604,-73.759
M_ID_ff8432715c,369,consumer electronics,41.751,-72.637
M_ID_ff847fb435,309,beauty & personal care,41.801,-72.694
M_ID_ff85173dba,818,semiconductors,42.295,-71.832
M_ID_ff85c9d5d4,427,consumer electronics,42.624,-73.763
M_ID_ff8624e256,222,beauty & personal care,41.728,-72.662
M_ID_ff874e1dc5,278,restaurant/dining,44.288,-75.667
M_ID_ff87bfcaeb,223,beauty & personal care,40.428,-79.953
M_ID_ff88188597,683,gas,40.464,-80.037
M_ID_ff8846db7c,650,entertainment,42.694,-73.74
M_ID_ff885eedd9,683,gas,41.701,-73.963
M_ID_ff891fdf68,705,groceries,43.232,-71.536
M_ID_ff896ce240,705,groceries,42.249,-71.78
M_ID_ff89e7456b,34,pharmaceuticals,41.745,-72.677
M_ID_ff8af07be8,369,consumer electronics,44.311,-73.456
M_ID_ff8bc7a840,884,consumer electronics,41.722,-73.931
M_ID_ff8e6ffca8,580,internet,42.675,-73.766
M_ID_ff8f7cefff,343,internet,40.421,-80.046
M_ID_ff8f7e88c7,705,groceries,41.731,-73.894
M_ID_ff928acfec,119,insurance,42.245,-71.811
M_ID_ff930d466d,278,gas,41.79,-72.719
M_ID_ff9538ac2a,497,consumer electronics,43.154,-71.542
M_ID_ff956c7ee3,818,groceries,43.234,-71.512
M_ID_ff958c9b95,179,internet,40.401,-80.004
M_ID_ff990464d3,68,consumer electronics,42.635,-73.773
M_ID_ff9937ce69,457,luxury goods,42.609,-73.787
M_ID_ff9959ea31,179,internet,41.748,-72.69
M_ID_ff9a29e4c7,367,carpentry,40.483,-79.981
M_ID_ff9c8b1e65,614,retail apparel,43.191,-71.566
M_ID_ff9c8dfe77,45,hotel,42.27,-71.771
M_ID_ff9cc6fe02,278,restaurant/dining,41.897,-78.984
M_ID_ff9d560891,90,office supplies,41.744,-72.638
M_ID_ff9ddc4bff,179,internet,41.726,-73.922
M_ID_ff9f1d06e1,299,luxury goods,40.483,-79.968
M_ID_ff9f3e0916,195,gas,40.395,-79.985
M_ID_ffa05e8229,63,consumer electronics,42.259,-71.828
M_ID_ffa12a1edd,307,entertainment,42.602,-70.779
M_ID_ffa2b98132,705,groceries,42.625,-73.715
M_ID_ffa2d51590,419,biotechnology,40.473,-80.019
M_ID_ffa3489b12,360,gas,41.748,-72.702
M_ID_ffa634f010,560,gas,43.186,-71.531
M_ID_ffa6728cf5,195,gas,41.646,-73.95
M_ID_ffa67f9c46,422,consumer electronics,42.294,-71.846
M_ID_ffa6874561,80,restaurant/dining,43.214,-71.564
M_ID_ffa92ffdbb,818,semiconductors,42.256,-71.809
M_ID_ffa95f7ede,248,internet,41.765,-72.711
M_ID_ffa9872640,357,consumer electronics,43.215,-71.587
M_ID_ffa9c9ee36,108,gas,41.675,-73.928
M_ID_ffaaa13243,560,gas,42.226,-71.791
