internal_card_mapping,first_active_month,reward_program,latitude,longitude,fico_score,age
C_ID_df63b35179,2021-10,cash_back,42.636,-73.726,302,22
C_ID_df6b6a98bc,2021-08,cash_back,41.687,-73.878,503,51
C_ID_df71c700ee,2021-01,cash_back,41.874,-72.661,506,21
C_ID_df7abf0416,2020-08,travel,40.062,-78.512,304,64
C_ID_df800a5003,2019-12,cash_back,43.166,-71.575,696,47
C_ID_df83d5367e,2020-09,cash_back,40.455,-80.022,748,43
C_ID_df87516754,2020-10,travel,42.646,-73.798,814,33
C_ID_df8a78e648,2021-05,cash_back,41.758,-72.633,730,84
C_ID_df8f24afc4,2021-11,travel,41.753,-72.663,361,62
C_ID_df91f1a56e,2021-12,travel,41.753,-72.686,396,40
C_ID_df971d0a6e,2021-02,cash_back,41.737,-72.651,355,52
C_ID_dfa1f658fa,2021-10,travel,41.735,-72.665,818,57
C_ID_dfa3aaa3da,2020-08,cash_back,41.71,-73.9,720,39
C_ID_dfa67799b3,2020-08,cash_back,43.212,-71.593,792,69
C_ID_dfabb22112,2020-01,cash_back,43.172,-71.511,666,81
C_ID_dfbba60ba5,2021-01,cash_back,45.32,-67.874,825,73
C_ID_dfc2c44770,2021-10,cash_back,41.741,-72.651,364,41
C_ID_dfcadc4274,2020-08,cash_back,41.672,-73.959,370,18
C_ID_dfd04de630,2019-05,travel,42.152,-80.489,475,89
C_ID_dfd3575e15,2021-08,cash_back,40.464,-79.993,477,67
C_ID_dfe32d6e23,2021-10,travel,41.724,-72.655,610,92
C_ID_dfe97be77c,2020-06,cash_back,43.155,-71.538,748,24
C_ID_dfed8d443c,2020-03,cash_back,42.608,-73.783,456,42
C_ID_dff1df6be5,2018-04,travel,42.646,-73.736,472,40
C_ID_dff6a94cd7,2020-06,dining_entertainment,41.77,-72.64,710,93
C_ID_e0009767cc,2020-07,cash_back,42.633,-73.726,411,57
C_ID_e0034c1716,2020-11,cash_back,42.275,-71.833,733,26
C_ID_e00c2d3d79,2019-02,dining_entertainment,44.292,-69.594,424,86
C_ID_e00e9d1077,2020-09,travel,42.286,-71.823,688,30
C_ID_e01498acd4,2019-11,cash_back,41.803,-72.723,451,20
C_ID_e01acc1fd9,2021-01,cash_back,42.216,-71.772,844,44
C_ID_e01d2c2ffc,2021-05,cash_back,42.668,-73.79,337,68
C_ID_e026b0a500,2020-07,dining_entertainment,43.235,-71.515,458,23
C_ID_e02a6d3da2,2021-07,cash_back,42.677,-73.723,752,41
C_ID_e02f1447a1,2021-02,dining_entertainment,41.719,-73.966,739,86
C_ID_e0314edf0f,2020-12,travel,43.183,-71.504,533,19
C_ID_e037e32896,2021-08,cash_back,42.599,-73.804,653,84
C_ID_e03bd06a7c,2021-10,cash_back,44.456,-73.289,829,41
C_ID_e03ea8a413,2021-10,dining_entertainment,42.645,-73.766,686,47
C_ID_e045205365,2021-11,travel,42.685,-73.787,806,36
C_ID_e048992e1d,2021-01,cash_back,40.48,-79.965,320,53
C_ID_e04c1c407f,2021-08,cash_back,41.703,-73.88,543,60
C_ID_e04e1e48b1,2019-04,travel,42.225,-71.776,338,40
C_ID_e05439513c,2021-08,cash_back,42.224,-71.809,411,33
C_ID_e0589758c2,2019-08,cash_back,40.463,-80.036,384,33
C_ID_e061b5cce1,2021-12,cash_back,40.466,-80.015,836,40
C_ID_e069cffa60,2021-06,cash_back,42.305,-71.802,384,34
C_ID_e06c45e56f,2021-11,cash_back,40.47,-80.015,561,33
C_ID_e071075f5a,2021-01,cash_back,43.219,-71.574,399,42
C_ID_e07602d28c,2021-08,cash_back,40.418,-79.953,472,26
C_ID_e07bb37376,2021-04,cash_back,41.713,-72.636,667,23
C_ID_e0887e8fa5,2021-11,dining_entertainment,40.456,-80.036,355,33
C_ID_e091979782,2021-02,cash_back,41.8,-72.652,339,62
C_ID_e0965496e8,2021-08,cash_back,40.404,-80.027,324,55
C_ID_e09d421497,2020-07,cash_back,43.157,-71.554,768,53
C_ID_e0a1eca2e3,2020-04,dining_entertainment,42.665,-73.777,834,23
C_ID_e0a706b4bd,2020-09,dining_entertainment,41.667,-73.937,741,56
C_ID_e0b25df975,2021-01,travel,41.772,-72.72,704,52
C_ID_e0b95cb1ce,2021-07,cash_back,43.181,-71.505,818,87
C_ID_e0bd0f2149,2021-08,dining_entertainment,42.232,-71.839,615,23
C_ID_e0c2690e0e,2020-03,cash_back,43.169,-71.562,758,21
C_ID_e0c9598b3e,2021-04,cash_back,41.719,-73.969,537,79
C_ID_e0d16d7d0a,2021-06,dining_entertainment,43.178,-71.581,378,86
C_ID_e0d5eab6a1,2020-12,dining_entertainment,41.675,-73.901,359,29
C_ID_e0db4cb25d,2021-03,cash_back,41.798,-72.639,602,39
C_ID_e0de7799ac,2019-03,dining_entertainment,42.249,-71.852,816,22
C_ID_e0e38735b7,2021-07,travel,41.721,-72.664,659,38
C_ID_e0eea6f839,2021-12,cash_back,41.752,-72.649,679,42
C_ID_e0f3cc7db6,2021-04,cash_back,43.154,-71.538,459,74
C_ID_e0f4dd4922,2021-10,cash_back,40.437,-79.963,397,87
C_ID_e0fb2e7c09,2021-10,cash_back,42.638,-73.793,549,38
C_ID_e0feaa30b6,2021-07,cash_back,41.72,-72.676,753,65
C_ID_e102916780,2021-02,cash_back,41.773,-72.694,509,85
C_ID_e10b20365e,2020-08,dining_entertainment,40.3,-76.42,323,32
C_ID_e1156e7a5f,2021-01,cash_back,43.208,-71.539,491,19
C_ID_e11b2e369c,2021-09,cash_back,41.718,-72.647,528,51
C_ID_e1210edac6,2021-07,cash_back,40.42,-80.039,489,41
C_ID_e12984350b,2021-12,dining_entertainment,42.601,-73.735,819,65
C_ID_e12b7d2470,2021-07,cash_back,42.681,-73.758,342,75
C_ID_e12f017d12,2021-08,cash_back,41.654,-73.946,366,39
C_ID_e13646a799,2020-03,travel,43.163,-71.59,838,61
C_ID_e144417256,2021-11,cash_back,40.394,-80.001,589,43
C_ID_e14b5a539d,2020-10,cash_back,41.429,-73.282,570,47
C_ID_e151d7d07a,2020-08,cash_back,42.255,-71.852,610,18
C_ID_e15ab8ba88,2021-03,dining_entertainment,40.426,-79.956,704,27
C_ID_e1621329ab,2021-11,cash_back,43.247,-71.573,758,27
C_ID_e1653680fa,2021-09,travel,41.752,-72.713,569,74
C_ID_e17208778d,2021-04,cash_back,40.429,-79.962,548,95
C_ID_e17517e5fe,2021-11,travel,40.446,-80.012,380,21
C_ID_e177050ae7,2021-03,cash_back,41.771,-72.723,360,71
C_ID_e17c7a5953,2021-03,cash_back,40.454,-80.038,667,92
C_ID_e17e51c73f,2021-04,dining_entertainment,43.209,-71.502,605,85
C_ID_e180c38020,2020-11,travel,42.252,-71.769,465,64
C_ID_e18695bdeb,2021-06,cash_back,40.481,-80.036,814,39
C_ID_e18facfe90,2020-02,cash_back,40.443,-80.045,453,35
C_ID_e191e02e85,2021-12,cash_back,41.744,-73.887,460,58
C_ID_e199a60e00,2019-02,cash_back,40.441,-79.973,566,31
C_ID_e1a0328918,2018-04,cash_back,42.649,-73.754,691,22
C_ID_e1a41b1c5b,2021-04,cash_back,42.652,-73.715,551,48
C_ID_e1a8a152dc,2021-02,cash_back,41.772,-72.699,765,98
C_ID_e1aca27805,2021-02,cash_back,43.242,-71.495,528,24
C_ID_e1b0ca9700,2021-02,travel,42.615,-73.722,540,32
C_ID_e1b5cde300,2020-04,cash_back,42.687,-73.739,458,41
C_ID_e1bae92770,2021-09,travel,41.785,-72.656,454,70
C_ID_e1bfb4afda,2021-09,cash_back,41.729,-73.879,735,43
C_ID_e1c2960766,2021-06,travel,41.683,-73.892,666,66
C_ID_e1c97fc85a,2020-07,travel,42.261,-71.771,533,28
C_ID_e1d5b998e5,2021-01,travel,42.269,-71.827,619,54
C_ID_e1e2f6e60b,2021-09,travel,40.428,-79.982,822,39
C_ID_e1e7b3382d,2021-04,travel,41.788,-72.657,337,44
C_ID_e1eab1b1b9,2018-05,dining_entertainment,43.164,-71.578,776,18
C_ID_e1f0304677,2021-07,cash_back,42.696,-73.803,439,63
C_ID_e1f43020fb,2020-09,cash_back,41.794,-72.655,480,90
C_ID_e1f8ac766f,2020-11,cash_back,42.669,-73.803,442,27
C_ID_e1fcbdb9cd,2021-10,travel,41.712,-73.949,505,28
C_ID_e2013f0a99,2021-04,travel,40.386,-80.002,788,74
C_ID_e203920211,2021-08,cash_back,41.713,-73.894,450,49
C_ID_e208fc81ec,2021-03,cash_back,41.684,-73.975,766,24
C_ID_e21000d8b8,2020-11,cash_back,43.196,-71.584,448,39
C_ID_e2148480c6,2020-08,cash_back,42.247,-71.845,342,28
C_ID_e219917055,2021-09,dining_entertainment,42.226,-71.838,675,55
C_ID_e2218d3716,2019-02,cash_back,42.299,-71.793,604,21
C_ID_e2248d37f0,2019-01,cash_back,43.239,-71.556,729,20
C_ID_e2285781d7,2019-06,cash_back,43.228,-71.556,603,81
C_ID_e22aa637d4,2021-10,dining_entertainment,40.437,-80.012,391,37
C_ID_e22fea0a72,2021-08,cash_back,40.479,-80.012,541,75
C_ID_e23532a709,2021-11,cash_back,42.277,-71.825,597,49
C_ID_e2384c3846,2020-01,cash_back,41.712,-72.698,376,50
C_ID_e23da7deb7,2020-12,dining_entertainment,41.777,-72.657,383,91
C_ID_e2416da89a,2020-11,cash_back,42.662,-73.757,482,34
C_ID_e24734f5b2,2021-04,cash_back,42.251,-71.811,457,82
C_ID_e253f1a894,2021-08,dining_entertainment,42.664,-73.737,473,24
C_ID_e254ac82a8,2020-10,cash_back,41.727,-72.708,344,52
C_ID_e25e343bc0,2021-10,cash_back,41.736,-72.635,351,36
C_ID_e264eb31f4,2020-10,cash_back,42.677,-73.795,396,37
C_ID_e26cfe705f,2021-09,travel,42.246,-71.805,364,32
C_ID_e273b46e35,2021-10,cash_back,42.613,-73.72,721,68
C_ID_e279a9fad7,2021-10,cash_back,40.461,-80.01,466,96
C_ID_e285ee39ba,2021-02,travel,42.307,-71.763,688,88
C_ID_e288d24b93,2020-06,cash_back,42.255,-71.85,631,88
C_ID_e291ba6f2e,2021-11,cash_back,41.684,-73.914,619,57
C_ID_e299c60eda,2021-01,cash_back,40.391,-79.971,303,28
C_ID_e29f79569b,2020-11,cash_back,41.72,-73.948,390,72
C_ID_e2ad54ab0c,2021-08,cash_back,42.235,-71.803,332,68
C_ID_e2b4fd8e5a,2021-07,travel,40.774,-74.409,543,74
C_ID_e2b99a4dde,2021-04,cash_back,40.457,-80.039,692,81
C_ID_e2c0e0dd52,2020-05,cash_back,43.153,-71.499,499,24
C_ID_e2c4037a67,2019-08,dining_entertainment,40.431,-79.984,850,64
C_ID_e2c882cd8c,2021-01,cash_back,42.266,-71.838,312,22
C_ID_e2cbfe2d2c,2019-06,cash_back,40.475,-80.032,664,24
C_ID_e2d02e1fa1,2018-11,cash_back,42.598,-73.747,638,34
C_ID_e2d54a12e7,2021-06,cash_back,40.408,-80.019,468,47
C_ID_e2d8444c0f,2021-08,cash_back,42.297,-71.77,806,28
C_ID_e2dced77df,2021-03,cash_back,42.696,-73.772,505,32
C_ID_e2e41957cf,2020-12,cash_back,43.243,-71.526,376,54
C_ID_e2e61573c2,2021-08,dining_entertainment,41.775,-72.65,781,19
C_ID_e2ec34f05f,2021-12,cash_back,40.435,-79.979,630,63
C_ID_e2f4dab4c1,2021-10,travel,43.194,-71.53,803,27
C_ID_e2f62c6a5f,2021-06,cash_back,43.219,-71.565,328,27
C_ID_e2fb230c8a,2021-07,cash_back,40.459,-80.018,585,44
C_ID_e2ffe9c9dc,2021-11,cash_back,41.76,-72.665,525,48
C_ID_e30641ca5e,2020-07,cash_back,40.434,-79.993,645,51
C_ID_e30ed71aea,2021-11,cash_back,43.226,-71.562,416,85
C_ID_e31260d3e5,2021-01,cash_back,41.774,-72.69,538,57
C_ID_e314c7fb3f,2021-11,travel,42.635,-73.755,739,44
C_ID_e3197fc1b8,2021-10,cash_back,42.209,-71.812,630,99
C_ID_e31e74745c,2021-12,travel,41.726,-73.896,702,55
C_ID_e322706266,2021-06,cash_back,41.794,-72.643,757,41
C_ID_e32a18c89a,2021-09,cash_back,42.655,-73.785,620,85
C_ID_e332646055,2019-07,cash_back,41.744,-73.937,490,53
C_ID_e338773beb,2021-04,travel,42.28,-71.855,406,83
C_ID_e33d4c76d1,2020-12,cash_back,42.215,-71.771,572,35
C_ID_e346727ab2,2018-08,cash_back,43.194,-71.589,403,38
C_ID_e34c7b6a41,2021-01,travel,41.749,-72.675,395,41
C_ID_e3557593bb,2021-02,cash_back,41.807,-72.632,381,47
C_ID_e35c441a12,2021-10,dining_entertainment,42.307,-71.778,807,33
C_ID_e35f206098,2020-10,dining_entertainment,42.632,-73.716,482,40
C_ID_e361a46625,2020-12,travel,41.687,-73.893,810,40
C_ID_e363acd683,2021-05,dining_entertainment,43.214,-71.499,449,40
C_ID_e3676c0932,2021-11,dining_entertainment,40.428,-80.041,811,71
C_ID_e36b138994,2021-05,dining_entertainment,43.164,-71.573,439,79
C_ID_e370f6a7a3,2020-08,cash_back,42.257,-71.812,367,76
C_ID_e377803c59,2021-08,cash_back,43.209,-71.542,732,58
C_ID_e378286fb4,2021-11,dining_entertainment,42.639,-73.716,525,51
C_ID_e37e3abfa9,2020-12,travel,42.687,-73.735,636,64
C_ID_e383326bba,2020-09,cash_back,41.793,-72.655,458,91
C_ID_e38b3447b3,2021-03,cash_back,40.481,-80.006,756,25
C_ID_e3915a1620,2021-03,cash_back,42.657,-73.808,645,34
C_ID_e398f9ce83,2018-12,cash_back,42.288,-71.81,467,72
C_ID_e39cd26524,2021-08,cash_back,44.798,-70.065,398,38
C_ID_e39f67a8c5,2021-10,cash_back,41.773,-72.646,509,45
C_ID_e3a6354339,2020-09,cash_back,42.631,-73.778,817,25
C_ID_e3ae30b202,2020-09,dining_entertainment,43.204,-78.612,836,21
C_ID_e3b3d75b5b,2021-03,cash_back,41.776,-72.724,644,72
C_ID_e3b7b14249,2020-10,travel,42.288,-71.776,599,21
C_ID_e3b8e2ac6e,2021-10,cash_back,42.676,-73.723,344,30
C_ID_e3bb8db384,2021-08,travel,43.238,-71.539,548,45
C_ID_e3c24ee021,2021-09,cash_back,41.731,-73.923,476,32
C_ID_e3d1279874,2020-09,travel,41.653,-73.963,373,20
C_ID_e3d706ddc4,2021-11,cash_back,42.619,-73.719,610,82
C_ID_e3dcb7a51f,2020-11,cash_back,39.801,-75.122,491,63
C_ID_e3e00aa4a1,2021-08,cash_back,43.158,-71.577,667,21
C_ID_e3e87909d6,2021-08,travel,43.166,-71.496,750,19
C_ID_e3ec412042,2021-07,cash_back,42.61,-73.716,468,39
C_ID_e3ef05685a,2019-07,dining_entertainment,42.659,-73.727,528,70
C_ID_e3f70cc848,2021-05,cash_back,43.238,-71.577,450,45
C_ID_e3fc8b1d95,2019-12,cash_back,40.413,-79.982,411,36
C_ID_e3fd6d4d62,2021-11,dining_entertainment,41.756,-72.659,766,24
C_ID_e405d0c0b2,2021-04,travel,40.458,-79.986,348,84
C_ID_e40a27cfee,2021-08,cash_back,43.231,-71.551,748,24
C_ID_e40cc16752,2021-01,dining_entertainment,42.217,-71.782,525,81
C_ID_e410d56d67,2020-10,dining_entertainment,41.747,-72.678,348,41
C_ID_e416503665,2021-06,cash_back,42.639,-73.769,453,55
C_ID_e41da56367,2020-06,travel,41.699,-73.96,779,68
C_ID_e4250dcd49,2021-01,travel,40.394,-80.038,619,49
C_ID_e42916b8ab,2021-07,cash_back,42.632,-73.809,471,21
C_ID_e430089880,2021-11,cash_back,42.611,-73.764,844,37
C_ID_e432fae264,2021-03,cash_back,40.413,-80.041,336,48
C_ID_e436f8387e,2020-07,travel,43.161,-71.583,446,58
C_ID_e43b920486,2019-03,cash_back,40.391,-80.01,303,18
C_ID_e441b52515,2021-06,cash_back,42.25,-71.758,474,42
C_ID_e448bf1166,2021-09,travel,42.235,-71.789,326,44
C_ID_e44f326973,2021-04,travel,41.677,-73.92,581,47
C_ID_e457bbd71d,2021-11,cash_back,40.396,-79.97,647,77
C_ID_e4587d769d,2021-09,cash_back,43.226,-71.562,546,44
C_ID_e45ff26dcf,2020-03,cash_back,43.155,-71.509,344,55
C_ID_e466391f56,2021-01,dining_entertainment,40.398,-80.01,671,43
C_ID_e46addfc31,2021-02,cash_back,43.652,-74.152,848,43
C_ID_e46e928ea6,2021-11,cash_back,41.798,-72.72,383,32
C_ID_e4720107e0,2020-03,cash_back,42.609,-73.715,623,89
C_ID_e478f97b18,2021-03,dining_entertainment,43.163,-71.562,362,44
C_ID_e47ce6bd8d,2021-04,cash_back,42.645,-73.764,711,69
C_ID_e4834543c5,2021-03,cash_back,43.194,-71.561,452,84
C_ID_e4862730b7,2020-12,cash_back,42.628,-79.434,404,48
C_ID_e48a5ea3dd,2020-03,travel,40.389,-80.035,751,51
C_ID_e48ef4a666,2018-05,travel,42.54,-77.337,355,40
C_ID_e4947dcbc8,2021-02,cash_back,41.742,-72.696,694,75
C_ID_e498895c47,2020-10,cash_back,42.675,-73.763,773,41
C_ID_e49c9b0e61,2021-12,dining_entertainment,42.675,-73.745,527,38
C_ID_e49ffee4a3,2021-04,cash_back,42.228,-71.832,318,47
C_ID_e4a3e1f17e,2021-02,cash_back,41.655,-73.94,323,47
C_ID_e4a6104646,2020-04,dining_entertainment,41.755,-72.698,552,35
C_ID_e4ae504bf4,2021-05,dining_entertainment,40.477,-79.952,315,23
C_ID_e4b205431b,2021-01,dining_entertainment,44.059,-72.356,381,28
C_ID_e4bb3eebe1,2021-10,dining_entertainment,42.235,-71.804,772,69
C_ID_e4c0f96b38,2021-12,cash_back,40.435,-79.971,475,56
C_ID_e4c670ea15,2021-08,travel,42.639,-73.752,364,27
C_ID_e4cb24d701,2021-06,dining_entertainment,42.28,-71.785,441,33
C_ID_e4d2167329,2021-04,cash_back,40.467,-80.039,796,24
C_ID_e4d8fa546f,2020-12,cash_back,43.218,-71.571,645,77
C_ID_e4debde509,2020-11,cash_back,43.231,-71.53,574,93
C_ID_e4e82e4783,2020-05,cash_back,41.678,-73.954,445,93
C_ID_e4edffaeb8,2021-09,cash_back,42.692,-73.727,397,39
C_ID_e4f4009507,2021-11,cash_back,42.242,-80.469,772,22
C_ID_e4f9fdda44,2021-04,cash_back,41.728,-73.938,776,71
C_ID_e501545067,2021-06,cash_back,41.681,-73.975,308,41
C_ID_e50d5e7d18,2021-01,travel,41.737,-72.649,340,29
C_ID_e510d32a71,2020-10,cash_back,42.274,-71.771,662,39
C_ID_e5166761fd,2021-10,cash_back,42.261,-71.789,381,25
C_ID_e51c251146,2020-04,cash_back,41.766,-72.671,741,70
C_ID_e5243bac3b,2020-10,cash_back,41.764,-72.631,846,47
C_ID_e529070568,2021-02,cash_back,42.266,-71.844,710,31
C_ID_e52d812d47,2021-09,cash_back,41.731,-72.66,556,39
C_ID_e53412aa6e,2021-03,cash_back,42.183,-74.2,728,38
C_ID_e535aae6f8,2021-10,travel,42.282,-71.836,711,84
C_ID_e53fa2506f,2020-02,dining_entertainment,40.471,-80.02,702,21
C_ID_e54821727a,2021-03,cash_back,41.711,-73.97,302,54
C_ID_e54ae76ea5,2021-12,cash_back,40.395,-80.0,606,83
C_ID_e54f360824,2020-10,cash_back,41.647,-73.976,781,33
C_ID_e5530eda75,2021-07,cash_back,42.636,-73.771,563,35
C_ID_e557ad54ef,2021-04,cash_back,41.673,-73.879,737,26
C_ID_e55db2bc51,2020-12,travel,40.422,-79.96,595,25
C_ID_e561de07d1,2021-12,cash_back,41.739,-72.638,813,94
C_ID_e56662fcab,2021-03,cash_back,42.63,-73.73,620,76
C_ID_e573c31515,2019-08,cash_back,42.683,-73.727,483,31
C_ID_e577a56d5d,2021-08,dining_entertainment,41.687,-73.97,616,54
C_ID_e57ba87bfe,2020-07,cash_back,43.212,-71.568,655,63
C_ID_e5825e8a91,2021-01,cash_back,41.656,-73.886,722,80
C_ID_e586836028,2021-09,cash_back,43.191,-71.556,693,19
C_ID_e58920a86a,2021-05,cash_back,42.225,-71.768,788,23
C_ID_e58cfdae43,2021-08,cash_back,43.197,-71.576,386,22
C_ID_e59317a007,2021-09,cash_back,43.221,-71.561,802,62
C_ID_e598370a33,2018-09,travel,42.608,-73.754,839,29
C_ID_e59e2948e7,2021-03,cash_back,42.617,-73.713,684,62
C_ID_e5a824d842,2020-11,cash_back,43.24,-76.023,541,97
C_ID_e5adc8c796,2020-03,cash_back,43.16,-71.543,562,61
C_ID_e5b334794f,2020-10,dining_entertainment,40.449,-80.002,328,38
C_ID_e5b7ba41cf,2020-10,dining_entertainment,41.287,-78.842,792,92
C_ID_e5bba14236,2021-05,travel,42.277,-71.836,533,99
C_ID_e5c2e81cb0,2021-02,cash_back,41.676,-73.952,537,83
C_ID_e5c6ae295d,2021-10,travel,42.214,-71.837,809,72
C_ID_e5c9f1832c,2021-03,cash_back,43.18,-71.568,379,40
C_ID_e5d19ad8a1,2021-08,cash_back,43.186,-71.548,323,23
C_ID_e5d414e857,2021-10,cash_back,42.641,-73.808,397,22
C_ID_e5d7b57588,2018-10,travel,41.797,-72.67,429,70
C_ID_e5e07d1d58,2021-06,cash_back,41.719,-72.684,352,69
C_ID_e5e409cd10,2020-07,dining_entertainment,41.753,-72.706,652,32
C_ID_e5ef9217ce,2021-10,cash_back,42.631,-73.758,676,99
C_ID_e5f2eb359a,2021-10,travel,42.69,-73.762,321,55
C_ID_e5f77762a3,2020-12,cash_back,45.991,-69.752,490,80
C_ID_e5f983a24f,2020-08,dining_entertainment,42.215,-71.819,352,49
C_ID_e5ffd5165e,2021-04,dining_entertainment,42.651,-73.788,385,23
C_ID_e601c0e8ae,2021-01,cash_back,40.45,-80.033,434,25
C_ID_e604355687,2019-01,cash_back,42.261,-71.781,681,69
C_ID_e60804b2d0,2021-12,cash_back,42.623,-73.804,694,53
C_ID_e60ce2a324,2021-11,dining_entertainment,40.434,-80.026,465,38
C_ID_e612749afb,2021-10,cash_back,42.638,-73.771,816,32
C_ID_e61922796e,2021-09,cash_back,40.387,-79.967,303,25
C_ID_e61cfea560,2021-04,cash_back,41.72,-72.646,828,82
C_ID_e6248e81b9,2021-10,cash_back,43.165,-71.562,816,70
C_ID_e62ac71a51,2021-08,cash_back,41.74,-72.71,573,37
C_ID_e63289eac3,2021-04,cash_back,42.663,-73.727,462,49
C_ID_e63900f276,2021-03,travel,41.761,-72.698,716,41
C_ID_e63cc35631,2020-12,cash_back,42.238,-71.84,801,30
C_ID_e6423bc3fb,2021-09,travel,43.23,-71.504,366,91
C_ID_e64ebb2dea,2021-11,cash_back,43.177,-71.518,809,45
C_ID_e656c50770,2020-09,cash_back,42.608,-73.747,521,41
C_ID_e659f26cb6,2020-07,cash_back,41.714,-73.942,811,47
C_ID_e65fb682f6,2020-04,dining_entertainment,42.665,-73.725,755,19
C_ID_e6661d897d,2021-07,cash_back,42.643,-73.799,311,22
C_ID_e6707a9e2f,2021-11,cash_back,40.425,-79.973,674,54
C_ID_e674313237,2020-07,travel,41.785,-72.666,645,70
C_ID_e6809e47d8,2021-06,cash_back,42.414,-75.344,531,26
C_ID_e686add4af,2021-03,cash_back,42.599,-73.792,700,55
C_ID_e68e99b648,2020-05,cash_back,40.389,-79.967,813,31
C_ID_e697f6d455,2020-03,dining_entertainment,41.657,-73.929,340,63
C_ID_e69f5b8984,2021-10,cash_back,40.398,-80.036,834,34
C_ID_e6a465faf6,2020-12,dining_entertainment,42.242,-71.774,479,52
C_ID_e6ae429ebe,2020-10,cash_back,46.397,-68.345,351,95
C_ID_e6b8a84fe3,2021-12,travel,42.602,-73.731,683,53
C_ID_e6ba61378c,2021-07,cash_back,43.251,-71.557,445,24
C_ID_e6be0295e9,2021-03,cash_back,41.706,-73.926,507,76
C_ID_e6c31a160f,2017-05,travel,42.295,-71.825,699,44
C_ID_e6c85323a4,2020-10,travel,42.618,-73.793,550,36
C_ID_e6cd7a538e,2020-12,cash_back,42.246,-71.856,754,21
C_ID_e6d8a47511,2021-07,dining_entertainment,42.259,-71.813,576,36
C_ID_e6dbff8fc7,2021-06,travel,41.53,-71.98,374,19
C_ID_e6e6c9f102,2021-05,travel,42.288,-71.788,590,20
C_ID_e6eae2ee5e,2020-06,cash_back,43.219,-71.581,685,52
C_ID_e6eea0c149,2021-12,cash_back,43.176,-71.505,819,65
C_ID_e6f0bb5991,2021-07,cash_back,40.472,-80.011,655,75
C_ID_e6f2e8f294,2021-01,cash_back,41.793,-72.715,317,89
C_ID_e6f88b69b2,2020-10,cash_back,42.65,-73.752,793,30
C_ID_e6fc09f6a5,2021-07,travel,41.744,-73.917,522,59
C_ID_e7039599cd,2021-05,cash_back,41.769,-72.667,596,18
C_ID_e7073e31d7,2021-11,cash_back,43.239,-71.549,408,20
C_ID_e7100b9057,2021-03,travel,41.687,-73.906,351,49
C_ID_e71906e515,2019-10,cash_back,43.193,-71.536,601,34
C_ID_e71fa1f807,2021-11,dining_entertainment,42.227,-71.831,468,34
C_ID_e732e8f74c,2021-08,dining_entertainment,41.685,-73.927,686,84
C_ID_e738866ff9,2020-06,dining_entertainment,42.63,-73.716,362,96
C_ID_e73b8a7568,2021-01,dining_entertainment,40.39,-80.008,481,35
C_ID_e73f92b91b,2021-07,cash_back,43.227,-71.52,556,42
C_ID_e746589106,2021-05,cash_back,41.792,-72.72,414,38
C_ID_e7506dfde4,2021-10,cash_back,41.652,-73.903,623,25
C_ID_e754a69c91,2021-05,dining_entertainment,42.279,-71.79,809,88
C_ID_e759f2d8d0,2020-12,cash_back,42.256,-71.852,619,67
C_ID_e76009d37c,2021-04,cash_back,43.259,-76.866,718,76
C_ID_e7676db3b8,2020-04,cash_back,41.669,-73.9,301,28
C_ID_e76e4653a6,2021-04,cash_back,41.663,-73.938,645,99
C_ID_e770d3cb51,2021-09,travel,40.428,-80.012,800,77
C_ID_e7746fdd7b,2020-11,travel,42.685,-73.727,678,47
C_ID_e77e07ab46,2021-12,cash_back,41.717,-72.717,705,95
C_ID_e789c8d19b,2021-07,cash_back,40.422,-80.02,739,52
C_ID_e7913916da,2021-08,travel,43.174,-71.529,602,39
C_ID_e795346f04,2021-09,cash_back,42.638,-73.729,476,28
C_ID_e79dd004b7,2021-03,cash_back,42.255,-71.778,329,24
C_ID_e7a0727404,2021-12,dining_entertainment,40.409,-80.046,804,63
C_ID_e7a4e2eb5f,2020-08,cash_back,42.219,-71.818,594,27
C_ID_e7ad21c14e,2019-11,cash_back,42.236,-71.824,705,33
C_ID_e7b419b9bf,2021-04,travel,40.405,-79.989,581,65
C_ID_e7ba39f01c,2019-05,dining_entertainment,41.784,-72.725,401,25
C_ID_e7c20b85ca,2018-06,travel,42.232,-71.806,669,97
C_ID_e7c711acd4,2021-06,cash_back,43.185,-71.568,354,52
C_ID_e7cbfd2347,2019-11,dining_entertainment,41.73,-72.661,332,36
C_ID_e7d0bdcb00,2021-12,travel,42.674,-73.81,840,43
C_ID_e7d3ec6295,2020-01,dining_entertainment,41.768,-72.716,589,84
C_ID_e7d7bbcaa9,2020-05,cash_back,42.233,-71.829,538,27
C_ID_e7ddeb7a70,2021-09,cash_back,41.661,-73.913,405,30
C_ID_e7e13a82cd,2021-08,dining_entertainment,42.602,-73.788,380,45
C_ID_e7ebb3772f,2021-10,travel,40.403,-79.999,802,44
C_ID_e7f721eb0e,2021-03,cash_back,42.615,-73.802,417,82
C_ID_e7fe372ebd,2021-07,travel,42.277,-71.764,760,51
C_ID_e802ddd9bb,2021-01,cash_back,42.244,-71.78,538,62
C_ID_e808620cf1,2020-08,cash_back,42.62,-73.806,847,29
C_ID_e80de81645,2021-01,dining_entertainment,42.636,-73.75,391,83
C_ID_e812cce4a5,2021-07,cash_back,40.472,-79.995,744,63
C_ID_e816a33c02,2021-03,travel,43.214,-71.57,380,54
